문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"맨첨에 아비브 팩으로 시작해서
 팩이랑 스킨 에센스 패드 
 다사보니까 엄청 좋아지는거보다
 
 무난하게 쓰기 좋아서 사용중입니다!
 딱히 트러불이 난다는 느낌도 없고
 냄새는 어차피
 어성초니까 신경안쓰구영
 
 여름에 쓰기도 가볍고 좋아요~!!
 다른 스킨으로 갈아탔다가
 
 그냥 쓰던거가 좋아서 다시 사려고보니까
 마침 두개가 세트로 팔길래
 
 바로 구매했습니다~!!
 패드도 좋지만 스킨으로 스킨팩 하는거도
 
 괜찮운거같어서 스킨팩으로 사용중입니다~~!!
 에센수눈 별로 얼굴에 안맞지만
 
 스킨은 쓰기 무난해요 한번 하면 여름에 쓰기 좋고
 두번정도 바르면 가을 겨울에도
 
 사용해도 될거같아요
 산뜻해서 좋은거같아요!!!
 
 그렇다고 건조하고나 금방 땡기거나 그러진 않아요
 속으로 촉촉하게 들어가는거같어요~
 
 트러블 피부에도 좋은거같아요",2208
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"친구가 아비브 토너 쓰고 좋다고해서 한번 써봤다가 마침 제가 쓰던 토너도 다 썼길래 사봤어요. 
 
 제 피부가 피부 속은 건조하고 겉은 유분 많은 복합성 피부인데 자극 없이 순하게 잘 맞았어요.
 
 닦토 형식으로 쓰고 있고 토너이다 보니까 보습이 오래 가지는 않아요. 건조한 피부이신 분들은 촉촉하다고 느끼진 못할 것 같은데 토너니까 가볍게 쓰신다고 생각하면 나쁘지 않을 것 같아요. 스킨케어 첫단계로 쓰기 좋은 것 같고 사계절 내내 잘 쓸 수 있을 것 같아요!
 
 향은 거의 무향이라고 생각하면 될것 같구요 오히려 화학적인 향 나지 않아서 좋았어요 저는. 그 전에는 마몽드 로즈 대용량 몇년 동안 썼었는데 향이 좋긴했지만 그래도 가끔 너무 인공적인 향이 느껴질때가 있었거든요. 그에 비하면 뭔가 향이 없어 순한 느낌이에요.
 
 벌써 한통 다써서 재구매 했구요 아침 저녁 세안 후 사용 하는데 1달 반 정도 사용했던 것 같아요. 용량은 조금 더 컸으면 좋았겠지만 그래도 생각보다 오래쓴 것 같네요.
 특별한 이상이 없다면 앞으로 계속 이 제품 쓸 것 같아요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2209
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"패드를 먼저 사용했었습니다. 3통 사용했었는데 다 떨어져서 또 패드를 구입하려다가 이번엔 세일도 하길래 토너로 구입해보았습니다. 
 묽은 제형이지만 수분충전용으로 사용하고 있습니다. 닦아내는 것이 피부에 오히려 자극이 되는 것 같아서요.
 수분 충전용으로는 부족해서 다른 토너를 하나 더 사용합니다. 7번 흡수시키면서 바르는게 좋다는걸 어디서 주워들어서요. 겁나 토닥거립니다.
 지성피부는 여름에 끈적이는 무거운 토너보다는 가벼운 제형 여러번 바르는게 훨씬 나은듯합니다.
 향은 딱히 좋고 싫고 없습니다. 튀지 않고 자극적이지도 않답니다~ 
 사춘기 딸래미 여름이 오면서 유분이 부쩍 많이 올라오고 있고. 여드름도 이마며, 코며 갯수가 점점 많아지고 있고, 블랙헤드도 진해지고 있어서 걱정이 많습니다. 
 아직 며칠 사용해보지는 않았지만 여름에 더 심해지지않는데 일조해주길 바래봅니다. 이 라인(클렌징폼, 로션, 앰플 등)으로 싹다 바꿔야 효과가 있을라나용?
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2210
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"어성초 화장품이어도 특유의 냄새가 없고 화장솜에 적셔서 진정팩처럼 얹고 있으면 쿨링감이 좀 생기는 것 같더라고요. 재구매하려고 어플들어왔다가 리뷰 쓰라고 나와있어서 2달만에 적네요ㅋㅋㅋ 스킨부스터 말고 다른 제품도 구매해볼까 생각중이에요. 피부가 민감해서 닦토할 때 자극받은 것 같으면 그냥 챱챱 발라줬고 복합성인데다가 피부가 열을 받으면 불긋불긋 뾰루지도 많이 나서 진정 라인으로는 좋은 것 같습니당 제형은 그냥 물같았는데 병 입구가 작아서 막 쏟아지진 않더라구요 적당히 바르기 편했어요ㅎㅎ 어떨 땐 베이비로션을 발라도 피부가 간질간질할 때가 있어서 새로운 화장품을 살 때 걱정하는 편인데 아비브는 트러블이 안생겨서 좋았습니당!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2211
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"20대 수부지 피부입니다
 시험기간 + 생리 주기 겹쳐서 피부염인지 뭔지 인중부터 턱까지 완전 뒤집어져서 하나 아물면 두 개 나고... 그렇게 몇 달 동안 고생하다 아비브로 스킨케어 라인 전부 바꾸고 광명 찾았습니다...
 저는 토너패드랑 같이 사용했는데요
 스킨 찹찹 한번 바르고 토너패드로 스킨팩 10분 후 토너 여러겹 얹으면 피부 온도가 확실히 내려가고 수분이 가득한 게 느껴져요 ◜◡◝
 이제 토너패드는 다 썼는데 가끔 열감 올라올 때 요걸로 스킨팩 해 주면 확실히 좋아요
 향도 은은한 허브향 같은 게 나고 발랐을 때 싹 흡수되면서 건조해지지 않고 촉촉한 느낌이라 가볍게 바르기도 좋아요!
 세일할 때 구매하는 거 추천드려요 ㅎㅎ
 사진은 각각 4/8일, 오늘입니다! 더 심했는데 그 이전엔 스트레스 받아서 사진을 안 찍었나 봐요 ㅋㅋ,,
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2212
,,,,4,4,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"오프라인 매장에서 속건조에 좋다고 추천받아 구입했습니다. 
 리뷰: 화해를 통해 성분을 보니 건성에게 좋은 성분이 많았지만 전혀 촉촉한 타입은 아니었습니다. 그냥 물토라고 생각하면 됩니다. 많은 양을 레이어드 해야 어느정도 촉촉함이 느껴져 적은 양의 토너가 금새 동날것 같습니다. 그래서 세일가가 아닌 정가로는 좀 비싸게 느껴지네요. 
 좋은점: 어성초 라인은 한번도 써보지 않아서 도전이었는데 처음 발랐을때 뾰루지가 진정되는 것을 느껴 확실히 진정에는 효과가 있는것 같습니다. 
 애매한점: 이 토너를 바르고 어성초 라인의 크림을 바르면 괜찮은데, 미백이나 주름 기능성 크림을 올리면 좁쌀여드름이 많이 올라옵니다. 궁합을 잘 따져 발라야 하는게 좀 단점인것 같아요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2213
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"피부타입이 여드름도 나면서 민감하고 속건조가 심해서 세수 후에 많이 당기는 편이여서 기초제품은 주로 순한 제품만 사용하고 있는데 아비브 에센스, 스킨토너 등 샘플 사용해보고 순하고 마음에 들어서 세일기간에 1+1으로 구매해 봤어요.
 
 일단 가격과 용량, 제품 패키지도 마음에 들었어요.
 보기간해도 순할것 같은 느낌 ^^
 
 건조한 피부지만 촉촉하면서 산뜻한 느낌을 좋아해서 물토너를 좋아하는데 이제품은 빠르게 흡수하면서 촉촉하게 수분도 채워지는 느낌이어서 건조하지않았어요. 
 기존에 브링그린 사철쑥 토너를 사용했었는데 아비브 어성초 스킨토너도 자극이 없이 순해요. 가끔 자극있는 제품을 사용하면 화장지우고나서 자극이 가서 민감한 코 주변, 인중 주변 피부가 따가운 제품이 있는데 이 제품은 따갑지않았어요.
 제품 자체가 순한만큼 향도 인위적으로 강하지않고 은은향 향이어서 좋아요~!",2214
,,,,4,4,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"처음 제품 외관 색깔이 너무 마음에 들어서 구매하게 되었습니다. 써보니껀 향이 없어서 좋아요. 간혹 향이 쎈 제품들은 사용 후 머리가 아프기도 하는데 무향이라 사용하는데 불편함이 없었습니다. 그리고 무난한 사용감입니다. 피부가 예민한 편이라 간혹 트러블이 나는 경우도 있는데 이 제품은 트러블 안나서 좋았어요 보습은 보통 정도 인거 같아요. 그래서 가을, 겨울 사용하기 보다는 여름에 쓰기 좋은 거 같습니다. 제 피부는 복합성과 건성 사이인데 한번만 바르면 간혹 부족하다고 느낄 때도 있어서 두세겹으로 바르기도 해요. 그럼 충분하다고 느낍니다. 볼에 홍조가 있는 편이라 볼 쪽 피부 변화를 지켜보았는데 붉은기 진정에 약간 도움을 주는 거 같습니다. 지성피부와 복합성 피부가 사용하기 좋아요. 건성은 조금 수분감과 유분감이 부족하다고 느낄 수 있을거 같습니다. 바르고 나서 유분은 없고 거의 수분감 위주로 남아있어요. 유지력도 다른 토너와 별반 다를거 없이 무난합니다. 무난한 특징의 제품을 찾고 계시다면 한번쯤 써보는 것도 나쁘지 않을꺼 같습니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2215
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 어성초 스킨 진짜 엄청 너무 매우 짱 좋아요 완전 제 인생템 될 것 같아요 가격에 비해 양은 적다고 생각하는데 제가 이거 사용하기 전에 저한테 안맞는 스킨을 사용했다가 여드름이 너무 많이 올라와서 알아보다가 어성초 성분이 들어간 제품을 사용하면 여드름에 좋다고 하길래 알아보다가 구매하게 되었는데 샤워하고 나와서 화장솜에 스킨을 듬뿍 적셔서 팩해주면 진짜 끝장나요 한두번 하고 안하면 안되고 매일 꾸준히 해주면 여드름피부 진짜 좋아져요 저는 이번에 이제품 다 사용하면 패드도 사용해 볼까 합니다 tmi이긴 하지만 그냥 그렇다구요ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2216
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"특별한점은 잘 모르겠고 순하고 두세번 레이어링하면 나름 보습되는것 같네요
 흡수가 잘되는점은 너무 좋네요
 무난한 스킨같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2217
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 어성초 카밍 토너 스킨 부스터
 
 스킨케어 제품을 다 써서 새로운 제품을 구매하려고 올리브영을 구경하는 중에 세일 하기도 하고 예전에 한 번 사용해본 아비브 마스크팩이 좋아서 어성초 카밍 토너 스킨 부스터를 구매하기로 했다. 무엇보다 어성초 에센스 카밍 펌프를 구매하기로 ㅎㅐ서 세트인 스킨 케어 제품인 것 같아서 같이 구매했다😁 그리고 케이스가 초록색인 점도 너무 맘에 든다.🍀
 
 용량은 210ml로 엄청 넉넉한 편인것 같다. 구매한지 시간이 꽤 지났고 팍팍 사용하는데 아직 절반이나 남았다👍👍👍
 
 제형은 물처럼 쥬르륵 흐르는 타입이고 향은 거의 무향에 가깝다. 
 사용할 때는 우선 일차적으로 닦토처럼 사용하고 손으로 챱챱챱~~ 다시 한번 바른다. 사용하고 나면 피부가 쫀쫀 & 뽀득 해지는 느낌이 든다. 어성초 카밍 토너 제품 자체가 가볍고 산뜻한 느낌이라 지금부터 여름에 사용하기 좋은 제품인 것 같고 겨울에 사용할 때는 보습에 있어서 살짝 아쉬울 것 같다. 
 
 + 다쓴다면 다음에 또 구매할 마음도 있다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2218
,,,,4,4,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"제형: 제형은 물 스킨인데 살짝 에센스 같은 느낌이라서 가볍게 발리지만 속보습을 채워주는 데 용이했습니다.
 향: 향은 무향에 가까운 거 같아요! 저는 코가 예민한 편이라서 향이 너무 강하면 계속 코에서 맴돌더라구요ㅠ 마스크를 썼을 때는 특히 냄새가 갇혀 있어서 더 힘들었어요. 그런 면에서 저한테는 이 토너가 찰떡이었던 거 같아요.
 용도: 저는 보통 이 토너로 흡토로 사용 했어요. 그리고 머리 말릴 때 얼굴 건조한게 싫어서 토너 팩으로 붙이고 있어용. 또 진정 효과를 위해서 수시로 얼굴에 덧발라 주고 있어요.
 진정: 요즘 계속 피부가 뒤집어져서 피부 진정용으로 이 토너를 샀어요. 이 어성초 라인의 에센스가 저랑 너무 잘 맞았어서 이 토너도 에센스 같은 진정 효과를 낼 거 같은 기대로 사봤어요. 아직은 산지 얼마 안돼서 확연한 여드름 개선 효과를 보지는 못했지만 어성초 에센스랑 같이 사용해주니 아침에 일어났을 때 얼굴에 붉은기가 많이 감소 했더라구요.
 가격: 할인 안 했을때 사기에는 뭔가 조금 비싼 거 같아서 할인 할때까지 기다렸다 샀는데 아주 가성비 좋네용!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2219
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"제 피부가 예민하고 좁쌀도 잘 올라오는 피부여서 여드름에 좋다는 어성초 스킨을 여러종류 사용해봤어요
 유명 제품들부터 다 사용해봤는데 처음엔 좁쌀이 안나다가 나중되서는 피부가 적응해서인지 다시 좁쌀이 올라오더라구요ㅠㅠ
 그래서 제품들을 잘 안믿가가 제가 아비브 껌딱지 팩을 아주 잘 쓰고있는데 아비브에 어성초 스킨이 있다해서 구매하게됐어요
 아비브 껌딱지 팩을 사용할때 좁쌀이 바로 사라져서 이번 스킨도 너무 기대했는데 정말 기대만큼 효과가 좋아서 깜짝 놀랐어요
 어성초 스킨이라하면 보통 물 스킨으로 7스킨 하는 제품이 많은데 아비브는 히알루론산이 섞여있어서 1스킨만 해줘도 많이 건조하지 않더라구요! 저는 악 건성이여수 2-3스킨을 해주고있는데 지금 너무 만족하면서 쓰고있어요~!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 아비브 어성초스킨 여드름스킨",2220
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"저는 복합성 피부이지만 지성보다는 건성에 더 가깝습니다.
 아직 기초 유목민인 저는 이것저것 많이 사용해보구 제 피부에 맞는 제품을 쓰려고 하는중이에요!
 아비브 껌딱지 팩은 워낙 유명해서 세일때마다 쟁여두는데, 어성초 제품은 이번에 처음 사용해보았어요.
 처음에 어성초 라길래 생소하기도하고, 향이 심하진 않을까 하는 걱정을 했는데 왠걸요... 이렇게 순할수가 없어요 정말!
 저는 토너와 함께 스팟패드도 같이 구매했는데 두 제품 같이 사용하면 시너지 효과가 장난 아니에요! 
 향은 거의 없다고보시면되는데 숲속? 풀 향이 아주 살짝나요.
 토너가 끈적 거리지도 않고 레이어링 해주기도 아주 좋아요!
 피부타입 상관 없이 잘 맞을 것 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2221
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"와 이거 증말 안삿으면 후회할뻔 ㅠㅠ
 스킨으로 늘 닦토를 햇엇는데
 어느 순간 너무 귀찮더라구요..
 그래서 눈여겨본게 패드 제품들
 젤 첨 써본게 트러블에 좋니 마니 하던
 스트라이덱스? 그걸 썻엇는데 첨엔
 싸 한게 오? 이거 뭐 소독 되는거 같고
 트러블 유발 그런것들 다 박살내는거 같고
 좋더라고요? 근데 쓰면 쓸수록 자극적ㅇㅣ다
 싶더라는.. 그래서 패드 유목민.. 이것도 써보규
 저것도 써보고 광고하는것들 뭐 너무 많이 썻는데
 정착할 만한 제품이 없던차에
 정유미님이 광고 하시는 아비브..
 평소에도 정유미님 너무 좋아하는데
 광고하시는 제품이 뭔가 너무 깨끗하고
 순수하고 순하고 나쁜게 하나도 안들어갓을거 같은
 그런 닉김.. 그래서 아비브 어성초 ㅍㅐ드를
 시켯어요 ㅋㅋㅋ 사고나니 원플원ㅇㅣ 띠용하고
 약올리며 선보임.. 이미 산것을 취소 하고 싶엇지만
 배송이 출발되어 어쩔수..
 여튼 탄탄크림 사러 갓다가
 스킨이 옆에 잇는데 이건 사야겟다 그냥
 정유미 보고 사는거야 하면서 삿는데
 아 너무 좋습니다 수분감 진정 쿨링 그냥 
 너무 좋아요 요즘 다시 이 토너로 닦토하는데
 원래는 닦토하고나면 금방 건조해서
 후다닥 뒷ㅊㅓ리를 햇엇어야 햇는데
 이거슨 그딴거 피료없어
 그냥 계속 촉촉해서 늦어도 됨
 트러블 올라올 기미가 보이면 스킨팩도 한번씩 해주는데 
 진정되는건지 트러블 안올라옴
 인위적인 향도 없고 그저 좋음...
 이건 재구매 계속 할거고
 기초를 아비브로 전부 바꿀 생각임
 그만큼 트러블 유저에게 순하고 쬲
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2222
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"평소 아비브 제품을 즐겨 사용했는데, 체험단 제공을 통해서 어성초 카밍 토너 스킨 부스터를 이용해 볼 수 있었어요! 🥳
 
 ✔️ 복합성 피부인 저는 수분감이 부족하다는 생각이 안 들었어요! ✔️무향이기에 향기에 민감하신 분들도 사용하기에 무난할꺼 같아요! ✔️ 묽은 제형의 토너가 아닌 워터 토너 제형이라 닦토나 스킨팩 대용으로 사용하기에 좋을꺼 같아요! (물론 용량대비 가격이 부담되지만 할인이 들어 갔을 때 구매하면 좋을꺼 같아요!) ✔️평소에 아비브 마스크 시트와 토너패드를 자주 이용하는데 스킨 또한 트러블 없이 무탈하게 이용했어요. ✔️특히 최근에는 마스크로 인해 피부가 예민해져 트러블이 간간이 올라오곤 하는데 진정효과와 쿨링효과가 있기 때문에 이 효과를 보고자 하시면 사용하시기에 적합할꺼 같아요!
 
 추가적으로 아비브 패키지는 심플하고 환경을 생각한 포장이 눈낄을 끌더라구요! 💚📦
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",2223
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,아비브 어성초 카밍 토너 스킨부스터 구입하였습니다. 제 눈길을 사로잡은건 2개 기획세트로 되어있다는 거였어요. 그런데도 가격이 저렴해서 좋았구요. 건성 피부에 제격일거 같아서 이번 세일행사때 가성비 좋게 구입한거 같아요. 아비브는 아직 사용하지 않은 브랜드였는데 예전에 면세점에서 본 브랜드였어서 더욱 믿음이 갔습니다. 사용하기 좋은 계절은 아무래도 환절기 같았어요. 왜냐면 이 상품이 보습이나 진정효과에 좋다고 들었거든요. 그래서 지금 같은 계절에 딱 사용하면 좋을거 같아요. 저는 건성이라서 싼듯한 스킨을 그닥 선호하진 않는데 이 제품은 닥토나 그냥 손으로 두들겨서 바르기 좋은 흡수시키기 좋은 스킨인거 같아서 더욱 맘에 들었습니다. 빨리 지금 쓰고 있는 토너 다 쓰고 갈아타고 싶습니다. 추천드려요.,2224
,,,,4,4,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 제품은 계속 눈여겨 보긴했었는데 평소 어성초 제품이 헤어에는 맞는데 얼굴에는 잘 안맞아서 고민하다가 이번에 원플원 세일하길래 한번 사봤어요 ㅎㅎㅎㅎ 성분보니까 꽤 순하고 해서 기대반 걱정반 사서 써보니 향은 어성초임에도 그렇게 역한 향이 나지않고 냄새에 민감한 편인데 크게 거슬리는 향이 아니고 은은한거같았어요. 제 피부는 건성인데 당연히 토너만 바르면 시간이 지나면 당기는 감이 있어사 로션은 꼭 발라주고 있어요~ 민감 피부에도 불구하고 처음 썼을때 끈적이지도 않고 스며든 뒤에 보송한 마무리 감이 너무 좋았고 맨들맨들해서 계속 사용하게 되네요~ 토너만 사용했는데 따로 트러블 없고, 맑아진 기분이 들어서 라인별로 다 사보려고 합니다 ㅎㅎㅎ 더군다나 원플원이니 가격면에서도 괜찮은거 같아요~ 굿굿",2225
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,화장솜으로 닦아낸다는 느낌으로 썼었는데 두드려 흡수해주니 깔끔하게 흡수되면서 끈적이는게 없어요. 확실히 쓰던 설화수보다 순하고 유분이 적어 여드름 관리에 좋을듯해요!,2226
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"배송 오자마자 한번 사용해 봤는데, 여드름 짜고 나서 생긴 상처가 있는데도 불구하고 자극 하나도 없이 좋았어요.!
 흡토로 할때는 어떨지 모르겠지만 닦토로 한 경우 촉촉하고 자극이 없어서 순한 제품인것 같아요! 할인할때 사게 돼서 너무 좋습니다՞•ᴥ•՞♡",2227
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"사용한지 몇통째인지 모를만큼 진짜 꾸준히 오래 구매해서 사용했어요 일단 어성초가 들어가있어서
 진정해좋고 여름에 쓰기 가볍고 좋아여 저는
 무거운 타입을 너무 싫어하고 답답해서
 상뜻한가 좋아하는데 딱 그런느낌 입니다ㅔ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2228
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"워낙 땀이 만고 중성타입이라 화장품고르기 정말 애매해서 정착못하고 방황하는사람중에한명인데요
 매장가서 샘플테스트해보고 바로 사이트에서 주문했습니다
 저는 끈적임도 안좋아하고 미끄덩거리는건 더 싫어하고
 갈라지는 느낌은 개시러하는데요
 끈적임도 없고 미끄덩은 아예 없고
 갈라지는느낌?1도 없네요ㅎㅎㅎㅎ
 향도 아주아주 연해서 좋았고해서
 앞으로 행사할때마다 구매하기로 결심했심!!!
 내년에도. 1+1 행사 해쥬실꺼쥬?",2229
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 토너 이번에 처음 써봤어요!! 제 피부는 민감성 여드름 수부지인데, 아비브가 정말 자극없고 성분도 좋다고 그래서 한번 궁금해서 사봤는데 진짜 순해요~ 일단 점성은 하나도 없고 물 같은 토너여서 얼굴에 찹찹하면 금방 스며들어요 ㅎㅎ 아직 두 번 정도밖에 안 써봤지만 앞으로 부담없이 쓸 수 있을 것 같아요! 정말 그냥 물 같아서 수분보충보다는 그냥 에센스 바르기 전 단계로 피부 결 정리하는 기분이 들어욤! 근데 또 어성초 성분 때문인지 진정 효과도 있는 것 같아서 열감 내릴 때 좋은 것 같고 또 스킨팩 해주면 좋을 것 같은 상품입니당~ 2개 묶음 할인할 때 샀는데 종종 할인해줬으면 좋을 것 같아요 ㅎㅎ 아무래도 성분이 진짜 착하다 보니까.. 한번 믿어보겠습니다! 앞으로도 잘 맞아서 꼭 정착템으로 쓰고 싶네용! 아비브 화이팅~~",2230
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브는 어성초 패드가 유명하던데 ..
 타사 닦토를 사용했을 때 피부에 자극이 좀 많이가더라구요
 그래서 다쓰고 닦토를 살까 하다가 어성초 스킨부스터로
 더블기획 상품 사봤어요.
 스킨/토너라 그런지 끈적임은 없었구요 
 수분보충은 겉도는 느낌 없이 충분히 피부에 잘 스며드네요.
 향도 거의 무향이나 다름없어요!
 양도 두개 합하면 400ml라 이번년도까지 다 못쓸 것 같네요.
 지금은 타사 에센스를 쓰고 있지만 다쓰면 아비브 어성초 에센스로도 바꿔볼 의향이 있어요 ㅋㅋㅋ
 이걸 쓴다고 해서 민감했던 피부가 좋아 지거나
 좁쌀이 들어간다거나 눈에띄는 변화가 있는건 아니지만
 꾸준히 쓰면 속건조도 잡히고 피부에 자극이 없으니
 트러블이 올라오거나 하지는 않을 것 같아요.
 지금은 여름이라 잘 모르겠지만 환절기에도 수분 충전이 잘 되었으면 합니다.",2231
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 제품은 늘 믿고 구매하는 편입니다. 우선, 제품이 굉장히 순해서 보습효과도 있지만 진정효과도 있어서 늘 이제품으로 사용하고 있습니다. 마무리감이 끈적하지 않고 보송해서, 이부분이 정말 제 마음에 쏘옥 들구요. 디자인도 깔끔하고 다른 아비브 제품이랑 같이 사용하면 스킨케어 과정이 복잡하지 않고 단순하게 끝낼 수 있어서 만족하고 사용하는 제품 중 하나 입니다. 어성초 제품은 전에 아비브 팩으로 접해서 늘 트러블이 올라올 때마다 사용했는데, 스킨으로 나와 매일 사용해주니 피부가 이전에 비해 더 좋아지도 트러블이 안난다는 걸 알 수있었습니다. 무척 만족스럽고 앞으로도 꾸준하게 사용하게 될 것 같습니다. 재구매 의사 확실하구요. 다른 스킨과 다르게 단순하고 깔끔해서, 늘 찾게되는 제품중 하나 입니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2232
